Date,Flow,PRCP,SNOW,TMAX,TMIN
1945-01-29,22200.0,0.0,0.0,20.0,2.0
1945-01-30,21700.0,0.0,0.0,16.0,0.0
1945-01-31,19500.0,0.0,0.0,16.0,-6.0
1945-02-01,19700.0,0.0,0.0,19.0,-6.0
1945-02-02,19900.0,0.04,0.0,21.0,7.0
1945-02-03,19800.0,0.0,0.0,28.0,17.0
1945-02-04,19800.0,0.05,0.3,35.0,25.0
1945-02-05,20100.0,0.0,0.0,31.0,25.0
1945-02-06,20100.0,0.0,0.0,32.0,22.0
1945-02-07,20000.0,0.2,2.0,34.0,28.0
1945-02-08,20000.0,0.0,0.0,28.0,20.0
1945-02-09,19700.0,0.0,0.0,46.0,24.0
1945-02-10,20400.0,0.0,0.0,37.0,31.0
1945-02-11,20900.0,0.0,0.0,42.0,20.0
1945-02-12,20900.0,0.0,0.0,39.0,21.0
1945-02-13,21000.0,0.0,0.0,43.0,30.0
1945-02-14,21100.0,0.0,0.0,47.0,31.0
1945-02-15,21200.0,0.0,0.0,46.0,34.0
1945-02-16,21700.0,0.0,0.0,34.0,19.0
1945-02-17,22300.0,0.0,0.0,23.0,3.0
1945-02-18,22200.0,0.0,0.0,24.0,5.0
1945-02-19,22000.0,0.0,0.0,27.0,9.0
1945-02-20,23200.0,0.0,0.0,35.0,25.0
1945-02-21,24800.0,0.4,0.0,35.0,29.0
1945-02-22,28000.0,0.0,0.0,38.0,27.0
1945-02-23,29400.0,0.0,0.0,38.0,21.0
1945-02-24,29500.0,0.0,0.0,52.0,28.0
1945-02-25,28600.0,0.16,0.0,47.0,38.0
1945-02-26,31600.0,0.09,0.2,41.0,10.0
1945-02-27,34300.0,0.0,0.0,34.0,18.0
1945-02-28,32300.0,0.0,0.2,41.0,26.0
1945-03-01,28700.0,0.0,0.0,51.0,31.0
1945-03-02,27100.0,0.15,0.0,44.0,39.0
1945-03-03,26700.0,0.1,0.0,43.0,28.0
1945-03-04,28500.0,0.0,0.0,48.0,25.0
1945-03-05,28500.0,0.1,0.0,53.0,31.0
1945-03-06,27900.0,0.0,0.0,34.0,26.0
1945-03-07,28900.0,0.0,0.0,40.0,19.0
1945-03-08,28400.0,0.0,0.0,41.0,22.0
1945-03-09,27400.0,0.0,0.0,59.0,26.0
1945-03-10,26200.0,0.0,0.0,56.0,27.0
1945-03-11,27500.0,0.02,0.0,51.0,33.0
1945-03-12,29900.0,0.0,0.0,60.0,28.0
1945-03-13,30500.0,0.0,0.0,63.0,27.0
1945-03-14,37000.0,0.0,0.0,65.0,40.0
1945-03-15,46000.0,0.04,0.0,62.0,52.0
1945-03-16,57500.0,0.0,0.0,82.0,42.0
1945-03-17,70600.0,0.0,0.0,71.0,46.0
1945-03-18,73700.0,0.0,0.0,75.0,36.0
1945-03-19,83100.0,0.0,0.0,66.0,54.0
1945-03-20,95200.0,0.04,0.0,51.0,37.0
1945-03-21,107000.0,0.0,0.0,59.0,31.0
1945-03-22,118000.0,0.0,0.0,70.0,30.0
1945-03-23,125000.0,0.0,0.0,77.0,41.0
1945-03-24,129000.0,0.0,0.0,75.0,52.0
1945-03-25,133000.0,1.02,0.0,64.0,57.0
1945-03-26,136000.0,0.53,0.0,67.0,51.0
1945-03-27,144000.0,0.0,0.0,82.0,48.0
1945-03-28,154000.0,0.0,0.0,75.0,55.0
1945-03-29,160000.0,0.25,0.0,65.0,46.0
1945-03-30,163000.0,0.0,0.0,67.0,43.0
1945-03-31,164000.0,0.0,0.0,71.0,44.0
1945-04-01,164000.0,,0.0,70.0,52.0
1945-04-02,162000.0,0.18,0.0,61.0,48.0
1945-04-03,157000.0,0.0,0.0,51.0,37.0
1945-04-04,154000.0,0.26,0.0,41.0,40.0
1945-04-05,154000.0,,0.0,51.0,30.0
1945-04-06,150000.0,,0.0,63.0,35.0
1945-04-07,145000.0,,0.0,69.0,47.0
1945-04-08,137000.0,,0.0,73.0,49.0
1945-04-09,129000.0,,0.0,75.0,52.0
1945-04-10,120000.0,,0.0,80.0,56.0
1945-04-11,110000.0,0.19,0.0,76.0,59.0
1945-04-12,103000.0,0.0,0.0,71.0,44.0
1945-04-13,99100.0,0.87,0.0,65.0,51.0
1945-04-14,96200.0,,0.0,54.0,42.0
1945-04-15,94500.0,0.05,0.0,46.0,38.0
1945-04-16,93900.0,0.74,0.0,61.0,41.0
1945-04-17,99800.0,0.0,0.0,53.0,37.0
1945-04-18,102000.0,,0.0,48.0,33.0
1945-04-19,96700.0,0.0,0.0,58.0,30.0
1945-04-20,96300.0,0.35,0.0,64.0,38.0
1945-04-21,93700.0,,0.0,58.0,40.0
1945-04-22,91100.0,0.0,0.0,68.0,41.0
1945-04-23,91700.0,0.15,0.0,70.0,46.0
1945-04-24,92000.0,0.96,0.0,56.0,41.0
1945-04-25,93300.0,,0.0,50.0,40.0
1945-04-26,95500.0,0.13,0.0,58.0,39.0
1945-04-27,95200.0,,0.0,57.0,33.0
1945-04-28,94200.0,,0.0,57.0,37.0
1945-04-29,94900.0,,0.0,70.0,35.0
1945-04-30,93100.0,,0.0,65.0,36.0
1945-05-01,91200.0,0.04,0.0,59.0,32.0
1945-05-02,91000.0,0.35,0.0,52.0,42.0
1945-05-03,93800.0,0.45,0.0,58.0,40.0
1945-05-04,96200.0,0.0,0.0,67.0,41.0
1945-05-05,96500.0,0.0,0.0,71.0,40.0
1945-05-06,93900.0,0.0,0.0,77.0,45.0
1945-05-07,94000.0,0.72,0.0,70.0,46.0
1945-05-08,90700.0,0.02,0.0,55.0,37.0
1945-05-09,87300.0,0.26,0.0,49.0,30.0
1945-05-10,83200.0,0.0,0.0,58.0,35.0
1945-05-11,78700.0,0.03,0.0,66.0,38.0
1945-05-12,79300.0,0.03,0.0,67.0,55.0
1945-05-13,72800.0,0.0,0.0,70.0,44.0
1945-05-14,78200.0,1.91,0.0,57.0,38.0
1945-05-15,80200.0,0.4,0.0,50.0,38.0
1945-05-16,69000.0,0.4,0.0,47.0,43.0
1945-05-17,57000.0,0.41,0.0,52.0,42.0
1945-05-18,52600.0,0.0,0.0,66.0,37.0
1945-05-19,45200.0,0.0,0.0,69.0,45.0
1945-05-20,40700.0,0.19,0.0,78.0,56.0
1945-05-21,41900.0,0.2,0.0,78.0,65.0
1945-05-22,44400.0,0.02,0.0,68.0,50.0
1945-05-23,51800.0,0.0,0.0,74.0,50.0
1945-05-24,59600.0,0.05,0.0,73.0,55.0
1945-05-25,69200.0,0.0,0.0,77.0,56.0
1945-05-26,75100.0,0.0,0.0,80.0,56.0
1945-05-27,73100.0,0.22,0.0,75.0,60.0
1945-05-28,77400.0,0.0,0.0,73.0,56.0
1945-05-29,88900.0,0.02,0.0,75.0,53.0
1945-05-30,86600.0,0.0,0.0,77.0,46.0
1945-05-31,88100.0,0.3,0.0,73.0,48.0
1945-06-01,89800.0,0.44,0.0,81.0,56.0
1945-06-02,97900.0,0.31,0.0,73.0,49.0
1945-06-03,101000.0,0.0,0.0,52.0,43.0
1945-06-04,105000.0,0.0,0.0,63.0,39.0
1945-06-05,107000.0,0.0,0.0,64.0,40.0
1945-06-06,106000.0,0.02,0.0,70.0,48.0
1945-06-07,106000.0,0.06,0.0,67.0,49.0
1945-06-08,106000.0,0.0,0.0,78.0,52.0
1945-06-09,106000.0,0.0,0.0,76.0,57.0
1945-06-10,107000.0,0.3,0.0,72.0,60.0
1945-06-11,113000.0,0.0,0.0,68.0,57.0
1945-06-12,112000.0,0.0,0.0,75.0,58.0
1945-06-13,111000.0,0.0,0.0,81.0,62.0
1945-06-14,108000.0,0.94,0.0,82.0,66.0
1945-06-15,104000.0,0.28,0.0,84.0,64.0
1945-06-16,102000.0,0.0,0.0,71.0,65.0
1945-06-17,97700.0,0.0,0.0,73.0,51.0
1945-06-18,93300.0,0.0,0.0,75.0,53.0
1945-06-19,87700.0,0.0,0.0,77.0,50.0
1945-06-20,85600.0,0.94,0.0,72.0,63.0
1945-06-21,83200.0,0.04,0.0,82.0,55.0
1945-06-22,80000.0,0.0,0.0,85.0,57.0
1945-06-23,77500.0,0.0,0.0,90.0,63.0
1945-06-24,77000.0,0.95,0.0,87.0,66.0
1945-06-25,80400.0,0.0,0.0,80.0,65.0
1945-06-26,80700.0,0.0,0.0,78.0,58.0
1945-06-27,82900.0,0.35,0.0,87.0,64.0
1945-06-28,85700.0,0.44,0.0,89.0,67.0
1945-06-29,96500.0,0.02,0.0,86.0,68.0
1945-06-30,101000.0,2.63,0.0,84.0,63.0
1945-07-01,98200.0,0.0,0.0,78.0,60.0
1945-07-02,92300.0,0.0,0.0,74.0,55.0
1945-07-03,87600.0,0.0,0.0,80.0,53.0
1945-07-04,84300.0,0.18,0.0,84.0,61.0
1945-07-05,81700.0,0.03,0.0,82.0,66.0
1945-07-06,77300.0,0.0,0.0,83.0,56.0
1945-07-07,74200.0,0.02,0.0,84.0,58.0
1945-07-08,70700.0,0.0,0.0,82.0,58.0
1945-07-09,67700.0,0.0,0.0,84.0,64.0
1945-07-10,66400.0,0.0,0.0,75.0,51.0
1945-07-11,63700.0,0.0,0.0,80.0,48.0
1945-07-12,59300.0,0.0,0.0,83.0,56.0
1945-07-13,58500.0,0.0,0.0,87.0,64.0
1945-07-14,58900.0,0.0,0.0,78.0,62.0
1945-07-15,59000.0,0.0,0.0,82.0,52.0
1945-07-16,58700.0,0.0,0.0,80.0,51.0
1945-07-17,55500.0,0.0,0.0,79.0,60.0
1945-07-18,50500.0,0.0,0.0,88.0,55.0
1945-07-19,45400.0,0.0,0.0,92.0,57.0
1945-07-20,40600.0,0.0,0.0,90.0,63.0
1945-07-21,36200.0,0.75,0.0,86.0,70.0
1945-07-22,38900.0,0.0,0.0,95.0,70.0
1945-07-23,45600.0,0.0,0.0,95.0,70.0
1945-07-24,48600.0,0.0,0.0,97.0,72.0
1945-07-25,45300.0,0.0,0.0,91.0,71.0
1945-07-26,36600.0,0.0,0.0,86.0,63.0
1945-07-27,32500.0,0.0,0.0,85.0,59.0
1945-07-28,31100.0,0.5,0.0,80.0,60.0
1945-07-29,30700.0,0.0,0.0,78.0,62.0
1945-07-30,31800.0,0.0,0.0,85.0,64.0
1945-07-31,34700.0,0.0,0.0,98.0,74.0
1945-08-01,41300.0,0.0,0.0,95.0,73.0
1945-08-02,48400.0,0.0,0.0,85.0,73.0
1945-08-03,49000.0,0.0,0.0,85.0,62.0
1945-08-04,48600.0,0.0,0.0,82.0,58.0
1945-08-05,42200.0,0.65,0.0,83.0,64.0
1945-08-06,42600.0,0.0,0.0,85.0,65.0
1945-08-07,51400.0,0.0,0.0,74.0,59.0
1945-08-08,55500.0,0.0,0.0,83.0,54.0
1945-08-09,51100.0,0.0,0.0,85.0,55.0
1945-08-10,39000.0,0.1,0.0,83.0,62.0
1945-08-11,34000.0,0.03,0.0,81.0,64.0
1945-08-12,35200.0,0.0,0.0,86.0,64.0
1945-08-13,40400.0,0.0,0.0,89.0,66.0
1945-08-14,61800.0,3.85,0.0,84.0,70.0
1945-08-15,73000.0,0.0,0.0,81.0,56.0
1945-08-16,65600.0,0.02,0.0,75.0,55.0
1945-08-17,55000.0,0.0,0.0,89.0,59.0
1945-08-18,44000.0,0.0,0.0,92.0,62.0
1945-08-19,42800.0,0.0,0.0,90.0,65.0
1945-08-20,42400.0,0.0,0.0,92.0,63.0
1945-08-21,42400.0,0.0,0.0,80.0,69.0
1945-08-22,43000.0,0.0,0.0,78.0,60.0
1945-08-23,41200.0,0.0,0.0,76.0,54.0
1945-08-24,39500.0,0.0,0.0,81.0,50.0
1945-08-25,35500.0,0.0,0.0,78.0,55.0
1945-08-26,34000.0,0.0,0.0,79.0,51.0
1945-08-27,32400.0,0.0,0.0,92.0,58.0
1945-08-28,29500.0,0.24,0.0,92.0,63.0
1945-08-29,30900.0,0.49,0.0,87.0,66.0
1945-08-30,32700.0,0.0,0.0,95.0,68.0
1945-08-31,33400.0,0.57,0.0,92.0,70.0
1945-09-01,35300.0,0.49,0.0,86.0,63.0
1945-09-02,36400.0,0.0,0.0,78.0,55.0
1945-09-03,34000.0,0.0,0.0,76.0,55.0
1945-09-04,35900.0,0.0,0.0,95.0,65.0
1945-09-05,44700.0,0.0,0.0,92.0,63.0
1945-09-06,49200.0,0.0,0.0,91.0,59.0
1945-09-07,50700.0,0.0,0.0,92.0,68.0
1945-09-08,51100.0,0.12,0.0,84.0,71.0
1945-09-09,50600.0,0.58,0.0,86.0,57.0
1945-09-10,47800.0,0.0,0.0,75.0,53.0
1945-09-11,35800.0,0.0,0.0,66.0,48.0
1945-09-12,31700.0,0.0,0.0,70.0,51.0
1945-09-13,32400.0,0.0,0.0,63.0,58.0
1945-09-14,33900.0,0.9,0.0,58.0,52.0
1945-09-15,35700.0,0.0,0.0,69.0,45.0
1945-09-16,31700.0,0.0,0.0,65.0,57.0
1945-09-17,28300.0,0.0,0.0,73.0,48.0
1945-09-18,28200.0,0.0,0.0,78.0,57.0
1945-09-19,27600.0,0.14,0.0,82.0,59.0
1945-09-20,26900.0,0.0,0.0,75.0,45.0
1945-09-21,27600.0,0.0,0.0,70.0,47.0
1945-09-22,28300.0,0.35,0.0,71.0,55.0
1945-09-23,33600.0,0.13,0.0,84.0,67.0
1945-09-24,37800.0,0.41,0.0,71.0,57.0
1945-09-25,40100.0,0.03,0.0,73.0,51.0
1945-09-26,39600.0,0.35,0.0,61.0,49.0
1945-09-27,46100.0,0.45,0.0,71.0,58.0
1945-09-28,51200.0,0.93,0.0,60.0,42.0
1945-09-29,49500.0,0.0,0.0,58.0,39.0
1945-09-30,45600.0,0.06,0.0,51.0,39.0
1945-10-01,46100.0,0.62,,55.0,48.0
1945-10-02,50400.0,0.0,,63.0,48.0
1945-10-03,45700.0,0.0,,65.0,35.0
1945-10-04,41600.0,0.0,,71.0,44.0
1945-10-05,39600.0,0.0,,63.0,53.0
1945-10-06,38100.0,0.03,,70.0,53.0
1945-10-07,38400.0,0.0,,76.0,40.0
1945-10-08,39000.0,0.0,,65.0,39.0
1945-10-09,39700.0,0.0,,51.0,30.0
1945-10-10,36300.0,0.0,,55.0,31.0
1945-10-11,30800.0,0.0,,75.0,34.0
1945-10-12,30700.0,0.0,,66.0,44.0
1945-10-13,30300.0,0.0,,59.0,35.0
1945-10-14,30100.0,0.0,,55.0,42.0
1945-10-15,30100.0,0.0,,58.0,30.0
1945-10-16,29900.0,0.0,,71.0,40.0
1945-10-17,29400.0,0.0,,81.0,44.0
1945-10-18,29800.0,0.0,,78.0,53.0
1945-10-19,30700.0,0.0,,65.0,42.0
1945-10-20,30300.0,0.0,,69.0,36.0
1945-10-21,29800.0,0.12,,55.0,42.0
1945-10-22,29000.0,0.0,,57.0,39.0
1945-10-23,28700.0,0.0,,56.0,35.0
1945-10-24,28100.0,0.0,,53.0,40.0
1945-10-25,27600.0,0.03,,50.0,37.0
1945-10-26,27700.0,0.0,,58.0,
1945-10-27,27400.0,0.0,,75.0,33.0
1945-10-28,26500.0,0.0,,70.0,50.0
1945-10-29,25500.0,0.0,,64.0,46.0
1945-10-30,26200.0,0.0,,65.0,40.0
1945-10-31,26100.0,0.0,,60.0,28.0
1945-11-01,25800.0,0.08,0.0,69.0,43.0
1945-11-02,27400.0,0.0,0.0,50.0,40.0
1945-11-03,32600.0,0.0,0.0,41.0,27.0
1945-11-04,33200.0,0.0,0.0,43.0,17.0
1945-11-05,33000.0,0.0,0.0,75.0,34.0
1945-11-06,32800.0,0.0,0.0,71.0,43.0
1945-11-07,33400.0,0.0,0.0,74.0,50.0
1945-11-08,36000.0,0.36,0.0,68.0,36.0
1945-11-09,39400.0,0.0,0.0,42.0,28.0
1945-11-10,47400.0,0.0,0.0,46.0,23.0
1945-11-11,45600.0,0.0,0.0,42.0,28.0
1945-11-12,43100.0,0.62,0.0,65.0,40.0
1945-11-13,48500.0,0.0,0.0,59.0,33.0
1945-11-14,48100.0,0.0,0.0,40.0,25.0
1945-11-15,44700.0,0.0,0.0,46.0,19.0
1945-11-16,43700.0,0.0,0.0,58.0,36.0
1945-11-17,43800.0,0.0,0.0,53.0,38.0
1945-11-18,46500.0,0.0,0.0,58.0,27.0
1945-11-19,49800.0,0.0,0.0,49.0,34.0
1945-11-20,49200.0,0.0,0.0,43.0,31.0
1945-11-21,49200.0,0.37,1.3,38.0,21.0
1945-11-22,49700.0,0.05,0.7,22.0,12.0
1945-11-23,43600.0,0.0,0.0,34.0,17.0
1945-11-24,38900.0,0.0,0.0,40.0,17.0
1945-11-25,35700.0,0.0,0.0,34.0,20.0
1945-11-26,31100.0,0.0,0.0,40.0,24.0
1945-11-27,30100.0,0.52,0.0,37.0,33.0
1945-11-28,31500.0,0.0,0.0,40.0,33.0
1945-11-29,31800.0,0.0,0.0,37.0,33.0
1945-11-30,32100.0,0.0,0.0,35.0,30.0
1945-12-01,31400.0,0.23,0.0,38.0,30.0
1945-12-02,33200.0,0.16,0.0,40.0,36.0
1945-12-03,38500.0,0.0,0.0,38.0,29.0
1945-12-04,41400.0,0.0,0.0,31.0,22.0
1945-12-05,40800.0,0.0,0.0,41.0,19.0
1945-12-06,34400.0,0.0,0.0,45.0,29.0
1945-12-07,31500.0,0.0,0.0,54.0,24.0
1945-12-08,32800.0,0.0,0.0,52.0,34.0
1945-12-09,33700.0,0.0,0.0,37.0,12.0
1945-12-10,29800.0,0.0,0.0,19.0,8.0
1945-12-11,27300.0,0.0,0.0,21.0,4.0
1945-12-12,22700.0,0.0,0.0,26.0,9.0
1945-12-13,23000.0,0.22,3.0,28.0,19.0
1945-12-14,23400.0,0.0,0.0,24.0,12.0
1945-12-15,23400.0,0.0,0.0,16.0,-3.0
1945-12-16,21200.0,0.0,0.0,15.0,0.0
1945-12-17,21100.0,0.0,0.0,11.0,-8.0
1945-12-18,23700.0,0.03,0.2,8.0,-6.0
1945-12-19,24700.0,0.04,0.8,18.0,4.0
1945-12-20,28300.0,0.0,0.0,21.0,-2.0
1945-12-21,32400.0,0.0,0.0,15.0,1.0
1945-12-22,32300.0,0.0,0.0,15.0,5.0
1945-12-23,33000.0,0.0,0.0,21.0,10.0
1945-12-24,31300.0,0.43,3.0,31.0,15.0
1945-12-25,32300.0,0.63,2.5,34.0,27.0
1945-12-26,37100.0,0.02,0.3,28.0,19.0
1945-12-27,38700.0,0.0,0.0,29.0,5.0
1945-12-28,39200.0,0.0,0.0,30.0,14.0
1945-12-29,40400.0,0.0,0.0,35.0,24.0
1945-12-30,40000.0,0.14,0.2,34.0,30.0
1945-12-31,38400.0,0.02,0.1,26.0,16.0
1946-01-01,36800.0,0.0,0.0,22.0,1.0
1946-01-02,36000.0,0.0,0.0,31.0,6.0
1946-01-03,35000.0,0.0,0.0,37.0,20.0
1946-01-04,32600.0,0.85,0.0,40.0,32.0
1946-01-05,39900.0,0.87,0.0,50.0,37.0
1946-01-06,70000.0,0.02,0.0,44.0,35.0
1946-01-07,86400.0,0.0,0.0,36.0,29.0
1946-01-08,89800.0,0.0,0.0,34.0,28.0
1946-01-09,88700.0,0.93,0.0,37.0,30.0
1946-01-10,82400.0,0.0,0.0,32.0,26.0
1946-01-11,78500.0,0.1,0.1,33.0,24.0
1946-01-12,67600.0,0.02,0.1,30.0,18.0
1946-01-13,55800.0,0.0,0.0,21.0,6.0
1946-01-14,53300.0,0.0,0.0,45.0,19.0
1946-01-15,48600.0,0.0,0.0,27.0,16.0
1946-01-16,45000.0,0.0,0.0,36.0,13.0
1946-01-17,42300.0,0.0,0.0,43.0,15.0
1946-01-18,39800.0,0.0,0.0,52.0,29.0
1946-01-19,36400.0,0.0,0.0,40.0,19.0
1946-01-20,34300.0,0.0,0.0,32.0,22.0
1946-01-21,34600.0,0.0,0.0,24.0,2.0
1946-01-22,33000.0,0.0,0.0,27.0,-1.0
1946-01-23,32800.0,0.0,0.0,39.0,21.0
1946-01-24,30600.0,0.04,0.2,35.0,15.0
1946-01-25,27800.0,0.0,0.0,40.0,14.0
1946-01-26,25500.0,0.0,0.0,20.0,-3.0
1946-01-27,24700.0,0.0,0.0,35.0,-4.0
1946-01-28,23600.0,0.0,0.0,41.0,27.0
1946-01-29,23100.0,0.0,0.0,45.0,22.0
1946-01-30,22500.0,0.1,0.3,41.0,24.0
1946-01-31,25500.0,0.0,0.0,24.0,8.0
1946-02-01,25400.0,0.0,0.0,39.0,9.0
1946-02-02,27500.0,0.0,0.0,23.0,6.0
1946-02-03,24400.0,0.0,0.0,32.0,6.0
1946-02-04,25200.0,0.0,0.0,39.0,27.0
1946-02-05,26700.0,0.0,0.0,60.0,37.0
1946-02-06,31600.0,0.0,0.0,40.0,19.0
1946-02-07,42800.0,0.0,0.0,31.0,11.0
1946-02-08,43500.0,0.0,0.0,47.0,26.0
1946-02-09,42800.0,0.0,0.0,31.0,12.0
1946-02-10,45200.0,0.0,0.0,35.0,10.0
1946-02-11,46000.0,0.02,0.0,41.0,23.0
1946-02-12,45000.0,0.0,0.0,51.0,25.0
1946-02-13,37700.0,0.1,1.8,40.0,21.0
1946-02-14,33200.0,0.05,1.2,26.0,4.0
1946-02-15,31500.0,0.0,0.0,26.0,-2.0
1946-02-16,31200.0,0.0,0.0,46.0,17.0
1946-02-17,26100.0,0.0,0.0,44.0,18.0
1946-02-18,25900.0,0.0,0.0,40.0,24.0
1946-02-19,26100.0,0.02,0.0,43.0,32.0
1946-02-20,28100.0,0.0,0.0,36.0,17.0
1946-02-21,27000.0,0.1,0.2,37.0,27.0
1946-02-22,29100.0,0.0,0.0,43.0,29.0
1946-02-23,28600.0,0.0,0.0,37.0,30.0
1946-02-24,32000.0,0.0,0.0,36.0,27.0
1946-02-25,29100.0,0.0,0.0,51.0,27.0
1946-02-26,28000.0,0.07,2.0,37.0,27.0
1946-02-27,28000.0,0.05,0.5,33.0,20.0
1946-02-28,26600.0,0.0,0.0,57.0,19.0
1946-03-01,27300.0,0.12,0.0,46.0,34.0
1946-03-02,32700.0,0.0,0.0,55.0,28.0
1946-03-03,37300.0,0.0,0.0,68.0,29.0
1946-03-04,38300.0,0.01,0.0,55.0,36.0
1946-03-05,42300.0,0.6,0.0,46.0,32.0
1946-03-06,60100.0,0.39,0.0,58.0,41.0
1946-03-07,87200.0,0.0,0.0,50.0,27.0
1946-03-08,88100.0,0.48,9.0,40.0,25.0
1946-03-09,79300.0,0.05,0.5,35.0,6.0
1946-03-10,76500.0,0.0,0.0,37.0,9.0
1946-03-11,77200.0,0.0,0.0,49.0,17.0
1946-03-12,77000.0,0.0,0.0,65.0,42.0
1946-03-13,90800.0,0.12,0.0,69.0,48.0
1946-03-14,98700.0,0.25,0.0,58.0,49.0
1946-03-15,98500.0,0.03,0.0,64.0,48.0
1946-03-16,97700.0,0.28,0.0,54.0,48.0
1946-03-17,98100.0,0.18,0.0,64.0,46.0
1946-03-18,104000.0,0.06,0.0,50.0,41.0
1946-03-19,104000.0,0.0,0.0,60.0,42.0
1946-03-20,104000.0,0.0,0.0,63.0,35.0
1946-03-21,108000.0,0.0,0.0,68.0,45.0
1946-03-22,112000.0,0.06,0.0,68.0,45.0
1946-03-23,117000.0,0.5,0.0,46.0,40.0
1946-03-24,125000.0,0.0,0.0,57.0,40.0
1946-03-25,132000.0,0.0,0.0,72.0,38.0
1946-03-26,138000.0,0.0,0.0,69.0,49.0
1946-03-27,143000.0,0.0,0.0,72.0,38.0
1946-03-28,145000.0,0.0,0.0,78.0,39.0
1946-03-29,144000.0,0.0,0.0,75.0,43.0
1946-03-30,142000.0,0.0,0.0,60.0,42.0
1946-03-31,139000.0,0.0,0.0,65.0,35.0
1946-04-01,133000.0,0.0,0.0,84.0,52.0
1946-04-02,129000.0,0.0,0.0,77.0,53.0
1946-04-03,122000.0,0.01,0.0,72.0,43.0
1946-04-04,118000.0,0.0,0.0,60.0,39.0
1946-04-05,112000.0,0.05,0.0,62.0,30.0
1946-04-06,103000.0,0.23,0.0,60.0,40.0
1946-04-07,98100.0,0.03,0.0,54.0,35.0
1946-04-08,94500.0,0.0,0.0,58.0,41.0
1946-04-09,91500.0,0.0,0.0,56.0,30.0
1946-04-10,85600.0,0.0,0.0,50.0,33.0
1946-04-11,83600.0,0.0,0.0,48.0,35.0
1946-04-12,82900.0,0.0,0.0,60.0,28.0
1946-04-13,80200.0,0.0,0.0,72.0,43.0
1946-04-14,75800.0,0.1,0.0,70.0,47.0
1946-04-15,75800.0,0.09,0.0,63.0,43.0
1946-04-16,75100.0,0.0,0.0,59.0,32.0
1946-04-17,71400.0,0.0,0.0,72.0,38.0
1946-04-18,72200.0,0.0,0.0,67.0,49.0
1946-04-19,68800.0,0.0,0.0,83.0,49.0
1946-04-20,69200.0,0.0,0.0,71.0,44.0
1946-04-21,64700.0,0.0,0.0,85.0,43.0
1946-04-22,63800.0,0.0,0.0,82.0,59.0
1946-04-23,62800.0,0.41,0.0,74.0,55.0
1946-04-24,60500.0,0.0,0.0,77.0,45.0
1946-04-25,56400.0,0.0,0.0,70.0,52.0
1946-04-26,52400.0,0.0,0.0,59.0,42.0
1946-04-27,49000.0,0.0,0.0,60.0,30.0
1946-04-28,47400.0,0.0,0.0,57.0,46.0
1946-04-29,44300.0,0.0,0.0,73.0,42.0
1946-04-30,42800.0,0.0,0.0,80.0,44.0
1946-05-01,41800.0,0.1,,68.0,50.0
1946-05-02,41800.0,0.06,,68.0,52.0
1946-05-03,39700.0,0.47,,62.0,45.0
1946-05-04,39100.0,0.45,,47.0,37.0
1946-05-05,36200.0,0.08,,70.0,43.0
1946-05-06,37900.0,0.0,,56.0,47.0
1946-05-07,33100.0,0.0,,61.0,41.0
1946-05-08,30600.0,0.0,,70.0,43.0
1946-05-09,28800.0,0.0,,70.0,46.0
1946-05-10,29000.0,0.08,,60.0,51.0
1946-05-11,28500.0,0.0,,58.0,39.0
1946-05-12,32000.0,0.0,,60.0,35.0
1946-05-13,32600.0,0.0,,67.0,39.0
1946-05-14,32600.0,0.0,,76.0,51.0
1946-05-15,32900.0,0.23,,76.0,56.0
1946-05-16,31200.0,0.0,,69.0,47.0
1946-05-17,26900.0,0.14,,63.0,41.0
1946-05-18,27200.0,0.43,,72.0,52.0
1946-05-19,26900.0,0.03,,73.0,57.0
1946-05-20,27500.0,0.0,,62.0,45.0
1946-05-21,27600.0,0.0,,70.0,46.0
1946-05-22,27200.0,0.0,,75.0,55.0
1946-05-23,26900.0,0.23,,70.0,58.0
1946-05-24,28400.0,0.18,,77.0,58.0
1946-05-25,32500.0,0.25,,67.0,52.0
1946-05-26,39000.0,0.0,,72.0,44.0
1946-05-27,43100.0,0.0,,82.0,46.0
1946-05-28,44100.0,0.0,,78.0,54.0
1946-05-29,44500.0,0.0,,77.0,48.0
1946-05-30,44800.0,0.0,,82.0,53.0
1946-05-31,47400.0,0.64,,79.0,61.0
1946-06-01,48300.0,0.0,,69.0,45.0
1946-06-02,48300.0,0.09,,65.0,45.0
1946-06-03,47900.0,0.0,,68.0,42.0
1946-06-04,47900.0,0.0,,75.0,45.0
1946-06-05,45900.0,0.0,,78.0,48.0
1946-06-06,43200.0,0.0,,85.0,62.0
1946-06-07,42100.0,0.0,,90.0,66.0
1946-06-08,41700.0,0.0,,83.0,70.0
1946-06-09,41600.0,0.0,,80.0,60.0
1946-06-10,41200.0,0.0,,91.0,53.0
1946-06-11,40600.0,0.12,,87.0,72.0
1946-06-12,41500.0,1.94,,76.0,64.0
1946-06-13,46200.0,0.12,,77.0,63.0
1946-06-14,51000.0,0.0,,80.0,52.0
1946-06-15,54600.0,0.22,,76.0,62.0
1946-06-16,59200.0,0.01,,90.0,70.0
1946-06-17,64300.0,0.1,,91.0,72.0
1946-06-18,71700.0,1.49,,76.0,57.0
1946-06-19,76900.0,0.36,,63.0,51.0
1946-06-20,84000.0,0.03,,62.0,54.0
1946-06-21,86100.0,0.0,,74.0,53.0
